customer_id,last_purchase_date,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,segment
12715,2011-08-25 15:22:00,1,1061.58,106,3,1,2,312,Others
12716,2011-12-06 08:55:00,2,3160.47,4,5,2,3,523,New Customers
12717,2011-07-11 14:47:00,3,3926.73,151,3,3,4,334,Loyal Customers
12718,2011-09-29 16:38:00,1,714.75,71,3,1,1,311,Others
12719,2011-12-04 13:45:00,2,1934.85,5,5,2,3,523,New Customers
12720,2011-12-07 08:03:00,30,24782.01,3,5,5,5,555,Champions
12721,2011-11-08 12:13:00,8,12039.24,32,4,4,5,445,Champions
12722,2011-09-15 14:50:00,4,2992.89,85,3,3,3,333,Loyal Customers
12723,2011-12-06 10:19:00,5,2175.21,4,5,4,3,543,Loyal Customers
12724,2011-12-04 16:02:00,7,6952.56,5,5,4,4,544,Champions
12725,2010-12-03 15:45:00,4,8083.68,371,2,3,4,234,At Risk
12726,2011-11-11 13:35:00,11,12043.8,28,4,5,5,455,Champions
12727,2011-11-29 11:46:00,10,17038.59,11,5,5,5,555,Champions
12728,2011-09-29 15:31:00,5,3210.51,71,3,4,3,343,Loyal Customers
12729,2011-08-18 11:40:00,1,1359.03,114,3,1,2,312,Others
12730,2010-07-06 12:19:00,1,2487.75,522,1,1,3,113,Lost
12731,2011-11-16 11:59:00,17,77327.13,24,4,5,5,455,Champions
12732,2011-06-13 11:33:00,1,708.78,180,3,1,1,311,Others
12733,2011-04-19 16:19:00,4,7274.61,234,2,3,4,234,At Risk
12734,2010-12-22 12:47:00,3,1918.95,353,2,3,3,233,At Risk
12735,2011-01-28 13:37:00,2,2338.71,315,2,2,3,223,Lost
12736,2011-01-11 07:57:00,1,702.0,333,2,1,1,211,Lost
12737,2010-07-29 12:29:00,2,11131.5,499,1,2,5,125,Lost
12738,2010-12-02 18:27:00,1,932.1,372,2,1,2,212,Lost
12739,2011-09-22 13:00:00,4,8180.19,78,3,3,4,334,Loyal Customers
12740,2011-10-07 10:44:00,1,1282.8,64,3,1,2,312,Others
12741,2010-06-28 14:36:00,2,1218.21,529,1,2,2,122,Lost
12742,2010-03-24 12:43:00,1,3604.56,626,1,1,3,113,Lost
12743,2011-07-28 16:21:00,2,1639.29,134,3,2,2,322,Others
12744,2011-10-19 11:18:00,11,75951.18,52,4,5,5,455,Champions
12745,2010-08-10 10:14:00,3,2776.23,487,1,3,3,133,At Risk
12746,2010-06-17 10:41:00,1,763.65,541,1,1,1,111,Lost
12747,2011-12-07 14:34:00,26,27829.62,2,5,5,5,555,Champions
12748,2011-12-09 12:20:00,337,169798.17,1,5,5,5,555,Champions
12749,2011-12-06 09:56:00,9,20692.08,4,5,5,5,555,Champions
12750,2011-08-03 09:13:00,1,827.64,129,3,1,1,311,Others
12751,2010-09-21 12:49:00,1,804.81,445,1,1,1,111,Lost
12752,2011-09-19 13:32:00,1,13100.34,81,3,1,5,315,Others
12753,2011-11-17 10:52:00,6,64288.17,23,4,4,5,445,Champions
12754,2011-04-18 09:00:00,3,9032.22,236,2,3,5,235,At Risk
12755,2011-03-04 12:42:00,11,27091.98,281,2,5,5,255,At Risk
12756,2011-09-14 09:31:00,1,336.24,87,3,1,1,311,Others
12757,2011-11-24 12:30:00,13,23571.3,16,5,5,5,555,Champions
12758,2011-08-15 10:22:00,7,29709.72,117,3,4,5,345,Loyal Customers
12759,2011-10-18 14:49:00,8,15062.22,52,4,4,5,445,Champions
12760,2010-09-10 08:50:00,1,1043.4,456,1,1,2,112,Lost
12761,2010-09-08 12:17:00,2,2348.85,458,1,2,3,123,Lost
12762,2011-12-02 10:23:00,2,5695.56,8,5,2,4,524,New Customers
12763,2011-07-24 14:12:00,2,2442.48,138,3,2,3,323,Others
12764,2011-01-27 10:19:00,1,5081.64,317,2,1,4,214,Lost
12765,2010-08-24 13:51:00,6,4213.74,472,1,4,4,144,At Risk
12766,2011-12-06 08:46:00,9,30204.84,4,5,5,5,555,Champions
12767,2010-11-29 09:38:00,1,2849.46,376,2,1,3,213,Lost
12768,2010-09-15 12:08:00,1,506.07,451,1,1,1,111,Lost
12769,2011-04-15 10:25:00,1,3430.8,239,2,1,3,213,Lost
12770,2011-05-13 09:33:00,2,9739.35,211,2,2,5,225,Lost
12771,2010-08-11 11:51:00,1,846.9,486,1,1,1,111,Lost
12772,2011-10-11 09:19:00,1,2677.41,60,3,1,3,313,Others
12773,2010-05-24 17:30:00,1,372.75,564,1,1,1,111,Lost
12774,2010-06-22 10:38:00,1,296.1,536,1,1,1,111,Lost
12775,2011-11-22 16:33:00,7,5058.36,17,5,4,4,544,Champions
12776,2010-02-10 12:11:00,1,166.5,668,1,1,1,111,Lost
12777,2010-09-08 11:35:00,1,1558.35,458,1,1,2,112,Lost
12778,2011-11-20 11:30:00,9,5327.04,20,4,5,4,454,Champions
12779,2011-11-02 11:43:00,14,20166.81,38,4,5,5,455,Champions
12780,2010-04-20 09:40:00,1,1012.2,599,1,1,2,112,Lost
12781,2011-10-07 10:37:00,2,2480.22,64,3,2,3,323,Others
12782,2011-12-05 09:16:00,11,13854.72,5,5,5,5,555,Champions
12783,2011-12-07 15:56:00,6,6677.73,2,5,4,4,544,Champions
12784,2011-11-30 15:38:00,3,5414.25,9,5,3,4,534,Loyal Customers
12785,2010-12-10 13:48:00,3,3301.2,364,2,3,3,233,At Risk
12786,2010-04-09 12:12:00,1,2185.5,610,1,1,3,113,Lost
12787,2011-11-30 08:44:00,4,2586.54,10,5,3,3,533,Loyal Customers
12788,2010-09-02 14:21:00,4,1334.7,463,1,3,2,132,Others
12789,2011-10-05 13:34:00,3,820.05,65,3,3,1,331,Loyal Customers
12790,2011-05-31 14:14:00,2,1775.55,192,2,2,2,222,Lost
12791,2010-12-01 11:27:00,6,3168.33,374,2,4,3,243,At Risk
12792,2011-03-28 11:36:00,2,2481.03,257,2,2,3,223,Lost
12793,2011-01-09 12:12:00,3,3051.99,335,2,3,3,233,At Risk
12794,2011-10-17 14:54:00,2,2581.23,53,4,2,3,423,New Customers
12795,2011-11-21 10:27:00,1,1291.44,19,5,1,2,512,New Customers
12796,2010-03-21 15:49:00,1,1143.0,628,1,1,2,112,Lost
12797,2010-12-09 10:55:00,2,2418.33,366,2,2,3,223,Lost
12798,2011-11-29 15:52:00,4,25532.79,10,5,3,5,535,Loyal Customers
12799,2010-06-28 15:57:00,1,658.05,529,1,1,1,111,Lost
12800,2010-08-26 14:11:00,3,1752.75,470,1,3,2,132,Others
12801,2010-07-27 09:38:00,1,3215.46,501,1,1,3,113,Lost
12802,2011-06-06 09:36:00,7,7249.26,187,3,4,4,344,Loyal Customers
12803,2010-11-11 14:57:00,1,3278.43,393,2,1,3,213,Lost
12804,2010-08-31 11:58:00,2,981.06,466,1,2,2,122,Lost
12805,2010-11-23 12:27:00,4,4304.85,382,2,3,4,234,At Risk
12806,2010-09-30 13:34:00,4,8636.88,435,1,3,4,134,At Risk
12807,2010-11-21 14:21:00,1,991.05,383,2,1,2,212,Lost
12808,2011-11-03 10:05:00,5,2718.3,37,4,4,3,443,Loyal Customers
12809,2011-06-15 10:51:00,3,5267.82,178,3,3,4,334,Loyal Customers
12810,2010-06-23 10:53:00,2,1604.97,535,1,2,2,122,Lost
12811,2011-03-24 09:42:00,5,3101.7,261,2,4,3,243,At Risk
12812,2011-10-26 09:54:00,1,688.92,45,4,1,1,411,New Customers
12813,2010-07-26 09:50:00,3,5063.4,502,1,3,4,134,At Risk
12814,2011-08-30 12:11:00,1,377.76,102,3,1,1,311,Others
12815,2011-07-15 10:21:00,2,3190.38,148,3,2,3,323,Others
12816,2011-09-05 12:41:00,2,1716.6,96,3,2,2,322,Others
12817,2011-03-03 16:28:00,3,2072.94,281,2,3,3,233,At Risk
12818,2011-03-23 12:06:00,1,4626.24,262,2,1,4,214,Lost
12819,2010-09-07 15:20:00,1,1621.56,458,1,1,2,112,Lost
12820,2011-12-06 15:12:00,11,8068.56,3,5,5,4,554,Champions
12821,2011-05-09 15:51:00,2,662.4,214,2,2,1,221,Lost
12822,2011-09-30 10:04:00,2,2846.64,71,3,2,3,323,Others
12823,2011-09-26 07:35:00,18,19504.5,75,3,5,5,355,Loyal Customers
12824,2011-10-11 12:49:00,1,1191.36,60,3,1,2,312,Others
12825,2010-07-06 13:56:00,2,1555.89,521,1,2,2,122,Lost
12826,2011-12-07 10:25:00,12,8867.25,3,5,5,4,554,Champions
12827,2011-12-04 12:17:00,3,1290.45,6,5,3,2,532,Loyal Customers
12828,2011-12-07 08:45:00,6,3056.13,3,5,4,3,543,Loyal Customers
12829,2011-01-07 11:13:00,3,1155.9,337,2,3,2,232,Others
12830,2011-11-02 11:54:00,6,20443.92,38,4,4,5,445,Champions
12831,2011-03-22 13:02:00,3,1353.33,262,2,3,2,232,Others
12832,2011-11-07 13:30:00,2,1149.09,32,4,2,2,422,New Customers
12833,2011-07-17 13:46:00,1,1252.14,145,3,1,2,312,Others
12834,2011-03-02 09:49:00,1,937.14,283,2,1,2,212,Lost
12835,2010-10-08 10:59:00,41,18129.93,428,1,5,5,155,At Risk
12836,2011-10-11 15:10:00,15,19756.86,59,4,5,5,455,Champions
12837,2011-06-19 16:07:00,2,2065.23,173,3,2,3,323,Others
12838,2011-11-06 12:20:00,10,10195.44,34,4,5,5,455,Champions
12839,2011-12-07 12:33:00,26,30215.19,3,5,5,5,555,Champions
12840,2011-07-19 09:29:00,7,12125.91,144,3,4,5,345,Loyal Customers
12841,2011-12-05 11:13:00,40,22622.04,5,5,5,5,555,Champions
12842,2011-09-30 15:33:00,4,5753.97,70,3,3,4,334,Loyal Customers
12843,2011-10-05 12:09:00,30,19765.23,66,3,5,5,355,Loyal Customers
12844,2011-11-10 13:31:00,4,1945.8,29,4,3,3,433,Loyal Customers
12845,2011-03-17 13:34:00,4,1062.27,267,2,3,2,232,Others
12846,2010-01-26 16:29:00,1,46.74,682,1,1,1,111,Lost
12847,2011-11-17 13:16:00,2,4910.7,22,4,2,4,424,New Customers
12848,2010-02-02 12:45:00,1,624.0,676,1,1,1,111,Lost
12849,2011-11-08 13:41:00,6,9271.68,31,4,4,5,445,Champions
12850,2010-09-20 12:26:00,1,990.0,446,1,1,2,112,Lost
12851,2011-09-04 12:41:00,2,852.39,97,3,2,1,321,Others
12852,2011-02-18 08:47:00,1,934.65,295,2,1,2,212,Lost
12853,2011-07-28 11:29:00,11,11722.5,135,3,5,5,355,Loyal Customers
12854,2011-09-22 12:15:00,7,8982.06,79,3,4,5,345,Loyal Customers
12855,2010-12-02 09:37:00,4,1952.82,373,2,3,3,233,At Risk
12856,2011-12-02 10:52:00,6,6539.79,8,5,4,4,544,Champions
12857,2011-05-13 10:20:00,6,11064.0,211,2,4,5,245,At Risk
12858,2010-11-21 12:55:00,1,533.76,383,2,1,1,211,Lost
12859,2010-09-07 12:20:00,1,1725.3,459,1,1,2,112,Lost
12860,2010-01-15 15:22:00,1,166.41,693,1,1,1,111,Lost
12861,2010-03-30 11:39:00,1,204.75,620,1,1,1,111,Lost
12862,2010-10-10 11:47:00,2,3024.96,426,1,2,3,123,Lost
12863,2011-10-18 14:15:00,6,8377.65,52,4,4,4,444,Champions
12864,2011-07-24 13:03:00,2,898.71,138,3,2,2,322,Others
12865,2011-11-13 14:31:00,4,9970.41,26,4,3,5,435,Loyal Customers
12866,2011-03-01 14:11:00,3,3682.05,283,2,3,3,233,At Risk
12867,2011-11-13 15:30:00,13,23739.87,26,4,5,5,455,Champions
12868,2011-06-07 10:42:00,8,6741.18,186,3,4,4,344,Loyal Customers
12869,2010-01-27 12:10:00,1,1013.01,682,1,1,2,112,Lost
12870,2010-11-29 13:42:00,3,5030.85,375,2,3,4,234,At Risk
12871,2011-09-16 15:07:00,3,2232.06,84,3,3,3,333,Loyal Customers
12872,2011-01-17 10:52:00,12,11056.47,327,2,5,5,255,At Risk
12873,2011-03-02 14:58:00,3,6081.9,282,2,3,4,234,At Risk
12874,2010-11-19 15:23:00,2,2845.26,385,2,2,3,223,Lost
12875,2011-07-19 15:30:00,5,4070.97,143,3,4,4,344,Loyal Customers
12876,2011-10-13 12:26:00,4,12245.37,58,4,3,5,435,Loyal Customers
12877,2011-12-06 10:30:00,20,8865.51,4,5,5,4,554,Champions
12878,2011-04-17 13:07:00,2,2564.97,236,2,2,3,223,Lost
12879,2011-10-26 12:24:00,3,1719.66,45,4,3,2,432,Loyal Customers
12880,2010-11-23 10:50:00,2,1920.39,382,2,2,3,223,Lost
12881,2011-03-09 11:44:00,1,894.0,276,2,1,2,212,Lost
12882,2011-11-30 16:18:00,2,4389.12,9,5,2,4,524,New Customers
12883,2011-11-15 09:32:00,4,2110.41,25,4,3,3,433,Loyal Customers
12884,2011-09-12 13:10:00,1,927.15,88,3,1,2,312,Others
12885,2011-10-07 13:40:00,3,3525.66,63,3,3,3,333,Loyal Customers
12886,2011-10-03 10:09:00,2,4135.2,68,3,2,4,324,Others
12887,2010-11-21 11:18:00,1,667.2,384,2,1,1,211,Lost
12888,2011-05-09 16:02:00,2,1062.36,214,2,2,2,222,Lost
12889,2010-11-23 16:08:00,4,1156.38,381,2,3,2,232,Others
12890,2011-11-15 17:26:00,2,2151.81,24,4,2,3,423,New Customers
12891,2011-06-07 12:31:00,11,2521.5,186,3,5,3,353,Loyal Customers
12892,2010-11-08 09:51:00,1,790.14,397,2,1,1,211,Lost
12893,2011-11-09 12:34:00,1,564.42,31,4,1,1,411,New Customers
12894,2010-05-13 14:47:00,1,472.05,575,1,1,1,111,Lost
12895,2011-10-28 13:51:00,2,1118.4,42,4,2,2,422,New Customers
12897,2011-05-19 12:13:00,4,1542.75,205,2,3,2,232,Others
12898,2010-09-02 08:08:00,2,932.88,464,1,2,2,122,Lost
12899,2010-10-22 09:53:00,1,1099.2,414,1,1,2,112,Lost
12900,2010-10-13 15:17:00,1,1020.99,422,1,1,2,112,Lost
12901,2011-12-01 10:07:00,28,52963.62,9,5,5,5,555,Champions
12902,2011-03-20 12:06:00,1,416.04,265,2,1,1,211,Lost
12903,2010-10-07 12:39:00,1,2500.59,429,1,1,3,113,Lost
12904,2011-11-21 14:34:00,2,1528.74,18,5,2,2,522,New Customers
12905,2010-05-12 10:05:00,2,3055.26,577,1,2,3,123,Lost
12906,2011-11-28 09:55:00,5,8759.43,12,5,4,4,544,Champions
12907,2010-11-09 12:08:00,2,1526.73,396,2,2,2,222,Lost
12908,2011-06-16 15:39:00,5,5328.0,176,3,4,4,344,Loyal Customers
12909,2011-10-31 12:43:00,8,9309.57,40,4,4,5,445,Champions
12910,2011-11-16 14:28:00,13,17389.56,23,4,5,5,455,Champions
12911,2010-06-06 12:13:00,1,5041.41,552,1,1,4,114,Lost
12912,2011-12-07 08:55:00,5,4986.9,3,5,4,4,544,Champions
12913,2011-12-05 12:11:00,13,20102.58,5,5,5,5,555,Champions
12914,2010-11-04 12:28:00,1,671.94,401,2,1,1,211,Lost
12915,2011-07-14 11:34:00,4,3524.25,149,3,3,3,333,Loyal Customers
12916,2011-07-24 10:35:00,7,13962.06,139,3,4,5,345,Loyal Customers
12917,2011-08-03 16:42:00,6,13077.6,128,3,4,5,345,Loyal Customers
12918,2010-03-23 15:22:00,1,32860.5,626,1,1,5,115,Lost
12919,2011-12-01 13:47:00,6,4005.57,8,5,4,4,544,Champions
12920,2011-11-22 15:05:00,4,1464.27,17,5,3,2,532,Loyal Customers
12921,2011-11-30 16:22:00,74,107763.12,9,5,5,5,555,Champions
12922,2011-07-01 15:35:00,1,1216.14,161,3,1,2,312,Others
12923,2011-10-06 16:20:00,3,2369.61,64,3,3,3,333,Loyal Customers
12924,2011-09-12 13:55:00,12,7408.2,88,3,5,4,354,Loyal Customers
12925,2011-12-05 11:11:00,3,2187.99,5,5,3,3,533,Loyal Customers
12926,2010-10-24 15:57:00,4,4645.38,411,2,3,4,234,At Risk
12927,2010-11-10 10:02:00,1,591.93,395,2,1,1,211,Lost
12928,2011-11-04 14:24:00,12,12914.67,35,4,5,5,455,Champions
12929,2011-02-01 12:08:00,1,353.55,312,2,1,1,211,Lost
12930,2011-09-22 15:18:00,2,1247.4,78,3,2,2,322,Others
12931,2011-11-18 12:39:00,57,277042.02,22,4,5,5,455,Champions
12932,2010-06-18 14:22:00,8,5095.68,539,1,4,4,144,At Risk
12933,2011-11-15 16:38:00,8,5061.09,24,4,4,4,444,Champions
12934,2009-12-03 10:51:00,1,544.95,737,1,1,1,111,Lost
12935,2011-12-07 17:25:00,15,12731.58,2,5,5,5,555,Champions
12936,2011-11-22 17:32:00,4,3191.7,17,5,3,3,533,Loyal Customers
12937,2011-11-24 15:05:00,9,9292.83,15,5,5,5,555,Champions
12938,2011-11-14 11:21:00,1,342.42,26,4,1,1,411,New Customers
12939,2011-10-06 14:33:00,20,75794.4,64,3,5,5,355,Loyal Customers
12940,2011-10-16 12:09:00,2,2740.62,55,4,2,3,423,New Customers
12941,2009-12-15 13:12:00,1,1132.47,724,1,1,2,112,Lost
12942,2011-07-31 14:39:00,3,2827.95,131,3,3,3,333,Loyal Customers
12943,2010-05-30 13:52:00,2,1489.5,558,1,2,2,122,Lost
12944,2011-11-04 11:04:00,2,1813.53,36,4,2,2,422,New Customers
12945,2011-02-24 14:15:00,2,2700.33,288,2,2,3,223,Lost
12946,2010-09-29 10:14:00,1,973.35,437,1,1,2,112,Lost
12947,2011-07-19 10:06:00,6,5724.09,144,3,4,4,344,Loyal Customers
12948,2011-11-23 17:10:00,9,6952.29,16,5,5,4,554,Champions
12949,2011-11-09 11:25:00,22,46580.1,31,4,5,5,455,Champions
12950,2011-12-07 13:17:00,3,5529.0,2,5,3,4,534,Loyal Customers
12951,2011-12-01 12:14:00,15,9641.16,9,5,5,5,555,Champions
12952,2011-12-04 10:35:00,4,4163.37,6,5,3,4,534,Loyal Customers
12953,2011-11-30 09:24:00,2,2486.43,10,5,2,3,523,New Customers
12954,2010-03-11 10:16:00,1,487.35,639,1,1,1,111,Lost
12955,2011-12-08 16:29:00,11,14271.48,1,5,5,5,555,Champions
12956,2011-02-06 16:08:00,4,1565.67,306,2,3,2,232,Others
12957,2011-11-30 09:53:00,13,26120.91,10,5,5,5,555,Champions
12958,2010-11-04 16:16:00,2,1618.47,400,2,2,2,222,Lost
12959,2010-08-12 17:20:00,1,452.85,484,1,1,1,111,Lost
12960,2010-10-22 09:31:00,4,3966.21,414,1,3,4,134,At Risk
12961,2010-11-25 16:44:00,1,635.97,379,2,1,1,211,Lost
12962,2011-12-02 15:55:00,2,799.17,7,5,2,1,521,New Customers
12963,2011-12-01 12:55:00,12,10804.77,8,5,5,5,555,Champions
12964,2010-09-28 17:47:00,1,396.72,437,1,1,1,111,Lost
12965,2011-09-11 15:31:00,1,2315.73,89,3,1,3,313,Others
12966,2011-11-30 12:38:00,1,480.54,10,5,1,1,511,New Customers
12967,2010-12-16 19:10:00,3,12920.76,358,2,3,5,235,At Risk
12968,2011-08-19 15:44:00,1,407.85,112,3,1,1,311,Others
12969,2010-04-16 10:50:00,1,367.35,603,1,1,1,111,Lost
12970,2011-12-02 14:30:00,10,4574.91,7,5,5,4,554,Champions
12971,2011-12-06 12:20:00,116,47918.37,4,5,5,5,555,Champions
12972,2010-10-22 08:41:00,4,3483.6,414,1,3,3,133,At Risk
12973,2010-10-22 10:14:00,1,1156.65,414,1,1,2,112,Lost
12974,2011-05-26 09:33:00,2,1226.85,198,2,2,2,222,Lost
12975,2010-09-29 09:46:00,6,6300.27,437,1,4,4,144,At Risk
12976,2011-05-12 09:55:00,8,9469.14,212,2,4,5,245,At Risk
12977,2011-07-06 16:40:00,4,1552.89,156,3,3,2,332,Loyal Customers
12978,2010-11-19 14:29:00,5,7508.46,385,2,4,4,244,At Risk
12979,2009-12-10 15:45:00,1,1553.1,729,1,1,2,112,Lost
12980,2011-07-05 09:34:00,21,48737.34,158,3,5,5,355,Loyal Customers
12981,2011-11-10 12:00:00,2,1116.66,30,4,2,2,422,New Customers
12982,2011-04-11 11:51:00,8,8234.43,243,2,4,4,244,At Risk
12983,2010-04-20 12:58:00,1,1470.24,598,1,1,2,112,Lost
12984,2011-11-21 12:37:00,1,292.5,19,5,1,1,511,New Customers
12985,2011-12-09 10:46:00,2,3718.14,1,5,2,3,523,New Customers
12986,2010-10-07 11:57:00,10,8189.52,429,1,5,4,154,At Risk
12987,2011-09-27 12:03:00,5,3936.63,74,3,4,4,344,Loyal Customers
12988,2011-02-20 14:31:00,1,1605.96,292,2,1,2,212,Lost
12989,2011-12-06 15:28:00,33,40655.25,3,5,5,5,555,Champions
12990,2011-11-08 13:01:00,7,2866.5,31,4,4,3,443,Loyal Customers
12991,2011-11-16 15:34:00,3,2294.46,23,4,3,3,433,Loyal Customers
12992,2009-12-14 16:46:00,1,280.05,725,1,1,1,111,Lost
12993,2011-11-16 15:49:00,8,3778.89,23,4,4,4,444,Champions
12994,2011-12-05 15:43:00,3,2923.26,4,5,3,3,533,Loyal Customers
12995,2011-09-15 15:44:00,1,633.96,85,3,1,1,311,Others
12996,2010-11-29 09:27:00,1,1066.5,376,2,1,2,212,Lost
12997,2011-11-17 15:47:00,8,6332.73,22,4,4,4,444,Champions
12998,2010-08-04 08:05:00,3,2760.24,493,1,3,3,133,At Risk
12999,2011-05-27 13:24:00,3,1367.64,196,2,3,2,232,Others
13000,2011-08-25 10:43:00,4,3097.5,107,3,3,3,333,Loyal Customers
13001,2011-12-05 14:51:00,33,72516.3,4,5,5,5,555,Champions
13002,2011-01-25 15:18:00,3,1242.39,318,2,3,2,232,Others
13003,2011-08-26 10:50:00,3,447.15,106,3,3,1,331,Loyal Customers
13004,2011-11-28 11:27:00,36,34952.55,12,5,5,5,555,Champions
13005,2011-06-19 10:53:00,4,2999.04,174,3,3,3,333,Loyal Customers
13006,2011-10-14 13:49:00,1,244.71,56,4,1,1,411,New Customers
13007,2010-05-09 10:38:00,1,525.75,580,1,1,1,111,Lost
13008,2011-01-20 14:24:00,3,1836.39,323,2,3,2,232,Others
13009,2010-02-05 12:22:00,1,702.0,673,1,1,1,111,Lost
13010,2010-11-30 15:09:00,2,990.36,374,2,2,2,222,Lost
13011,2010-12-02 17:22:00,1,303.3,372,2,1,1,211,Lost
13012,2011-11-30 13:05:00,11,8918.49,9,5,5,5,555,Champions
13013,2011-12-08 15:01:00,29,37877.31,1,5,5,5,555,Champions
13014,2011-11-29 12:27:00,11,16143.24,11,5,5,5,555,Champions
13015,2011-10-17 13:19:00,11,19759.26,53,4,5,5,455,Champions
13016,2011-09-27 14:08:00,3,2369.67,73,3,3,3,333,Loyal Customers
13017,2011-12-02 15:53:00,1,612.0,7,5,1,1,511,New Customers
13018,2011-11-23 13:28:00,35,29289.48,16,5,5,5,555,Champions
13019,2010-11-25 14:56:00,6,3689.85,379,2,4,3,243,At Risk
13020,2010-05-26 11:12:00,2,1856.88,563,1,2,3,123,Lost
13021,2011-12-05 16:37:00,17,14661.72,4,5,5,5,555,Champions
13022,2010-10-06 10:50:00,1,195.9,430,1,1,1,111,Lost
13023,2011-10-06 16:27:00,3,4347.09,64,3,3,4,334,Loyal Customers
13024,2010-08-26 09:42:00,2,1667.61,471,1,2,2,122,Lost
13025,2009-12-08 10:02:00,1,970.17,732,1,1,2,112,Lost
13026,2011-12-08 16:58:00,9,5199.24,1,5,5,4,554,Champions
13027,2011-08-18 09:39:00,19,52005.6,114,3,5,5,355,Loyal Customers
13028,2011-11-17 11:10:00,2,1983.96,23,4,2,3,423,New Customers
13029,2011-11-09 09:13:00,5,5781.9,31,4,4,4,444,Champions
13030,2011-11-28 14:30:00,2,3681.66,11,5,2,3,523,New Customers
13031,2010-10-28 15:34:00,5,10257.81,407,2,4,5,245,At Risk
13032,2011-10-18 15:54:00,9,8530.65,52,4,5,4,454,Champions
13033,2010-12-17 14:23:00,2,661.65,357,2,2,1,221,Lost
13034,2011-10-16 12:21:00,3,2768.04,55,4,3,3,433,Loyal Customers
13035,2011-09-27 08:57:00,3,4092.6,74,3,3,4,334,Loyal Customers
13036,2010-01-24 11:35:00,1,921.3,685,1,1,2,112,Lost
13037,2011-07-24 15:46:00,12,11744.85,138,3,5,5,355,Loyal Customers
13038,2011-09-20 14:37:00,3,2725.38,80,3,3,3,333,Loyal Customers
13039,2010-05-04 16:45:00,4,3032.19,584,1,3,3,133,At Risk
13040,2011-12-01 10:38:00,2,2030.97,9,5,2,3,523,New Customers
13041,2010-09-15 11:44:00,4,2397.39,451,1,3,3,133,At Risk
13042,2010-04-20 13:43:00,3,4669.62,598,1,3,4,134,At Risk
13043,2011-03-11 14:52:00,1,1549.26,273,2,1,2,212,Lost
13044,2011-02-21 15:20:00,11,14561.7,291,2,5,5,255,At Risk
13045,2011-09-01 15:04:00,3,2426.76,99,3,3,3,333,Loyal Customers
13046,2011-11-09 08:36:00,3,2847.75,31,4,3,3,433,Loyal Customers
13047,2011-11-08 12:06:00,24,26385.48,32,4,5,5,455,Champions
13048,2011-11-25 13:23:00,9,12252.63,14,5,5,5,555,Champions
13049,2011-10-06 15:31:00,4,4224.72,64,3,3,4,334,Loyal Customers
13050,2011-11-25 09:18:00,35,37033.59,15,5,5,5,555,Champions
13051,2010-05-10 09:14:00,2,467.4,579,1,2,1,121,Lost
13052,2011-05-11 14:12:00,7,9505.59,212,2,4,5,245,At Risk
13053,2010-03-28 11:28:00,1,382.95,622,1,1,1,111,Lost
13055,2011-09-22 14:26:00,4,6963.33,78,3,3,4,334,Loyal Customers
13056,2010-06-06 14:10:00,1,628.44,551,1,1,1,111,Lost
13057,2010-06-27 15:44:00,3,2166.27,530,1,3,3,133,At Risk
13058,2011-11-15 12:43:00,3,814.2,25,4,3,1,431,Loyal Customers
13059,2011-04-04 10:40:00,10,6909.51,250,2,5,4,254,At Risk
13060,2011-03-31 11:37:00,1,922.59,254,2,1,2,212,Lost
13061,2011-09-28 16:04:00,1,745.83,72,3,1,1,311,Others
13062,2011-06-01 15:12:00,1,1040.94,191,2,1,2,212,Lost
13063,2010-08-16 12:27:00,1,565.2,481,1,1,1,111,Lost
13064,2011-11-27 12:31:00,6,5042.22,13,5,4,4,544,Champions
13065,2010-12-01 16:52:00,5,3782.73,373,2,4,4,244,At Risk
13066,2011-11-15 12:57:00,2,1412.4,24,4,2,2,422,New Customers
13067,2011-09-18 13:38:00,3,1525.53,82,3,3,2,332,Loyal Customers
13068,2011-11-29 15:00:00,2,1032.0,10,5,2,2,522,New Customers
13069,2011-12-09 08:39:00,38,29049.39,1,5,5,5,555,Champions
13070,2011-05-31 13:45:00,4,2255.1,192,2,3,3,233,At Risk
13071,2010-04-06 13:37:00,1,387.66,612,1,1,1,111,Lost
13072,2011-03-18 08:12:00,1,531.45,267,2,1,1,211,Lost
13073,2010-10-24 14:06:00,2,1254.24,411,2,2,2,222,Lost
13074,2010-07-16 16:53:00,4,4136.22,511,1,3,4,134,At Risk
13075,2011-08-02 10:19:00,1,2758.83,130,3,1,3,313,Others
13076,2010-09-08 10:27:00,1,406.2,458,1,1,1,111,Lost
13077,2011-12-08 19:24:00,11,9194.01,1,5,5,5,555,Champions
13078,2011-12-06 15:36:00,57,88597.35,3,5,5,5,555,Champions
13079,2011-12-05 16:53:00,6,1257.54,4,5,4,2,542,Loyal Customers
13080,2011-06-13 14:59:00,4,842.19,179,3,3,1,331,Loyal Customers
13081,2011-11-28 10:54:00,28,177615.45,12,5,5,5,555,Champions
13082,2011-08-05 16:16:00,21,22007.25,126,3,5,5,355,Loyal Customers
13083,2011-12-05 15:01:00,3,1186.29,4,5,3,2,532,Loyal Customers
13084,2010-08-05 08:49:00,1,367.2,492,1,1,1,111,Lost
13085,2011-07-05 12:11:00,8,7299.84,158,3,4,4,344,Loyal Customers
13086,2010-11-22 10:28:00,1,1317.99,383,2,1,2,212,Lost
